store_id,sku_uid,trailing_demand_rate,protection_days,service_level,dispersion_k,expected_demand_over_lead,recommended_reorder_point,textbook_reorder_point,safety_stock,recommended_cover_days
SUS01,14_1028_ROSE-GOLD_43,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
SUS01,14_1028_WHITE_44,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
MAS01,21_1077_BLUE-NAVY_38,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
MAS01,21_1077_BLUE-NAVY_41,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
MAS01,18_1056_ANTIC-GOLD_38,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
COS01,31_1147_WHITE_43,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
COS01,31_1147_WHITE_44,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
MAS01,14_1028_ROSE-GOLD_42,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
MAS01,14_1028_ROSE-GOLD_43,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
MAS01,14_1028_WHITE_43,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
BHS01,22_1084_NAVY_43,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
BHS01,22_1084_NAVY_44,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
BHS01,23_1091_BLACK_37,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
BHS01,23_1091_BLACK_38,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
BHS01,23_1091_BLACK_44,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
COS01,28_1126_TAN_44,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
AHS01,31_1147_MAROON_37,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
SUS01,12_1014_ROSE-GOLD_44,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
SUS01,13_1021_BROWN_37,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
BHS01,27_1119_WHITE_37,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
BHS01,28_1126_BLUE-NAVY_37,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
MAS01,16_1042_TAN_42,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
MAS01,17_1049_MAROON_38,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
MUS01,20_1070_ANTIC-GOLD_43,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
INS01,21_1077_BLUE-NAVY_42,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
INS01,22_1084_NAVY_43,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
SUS01,11_1007_BLACK_38,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
BHS01,23_1091_BROWN_38,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
BHS01,25_1105_BLACK_43,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
MUS01,23_1091_BLACK_44,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
BHS01,22_1084_NAVY_37,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
COS01,31_1147_MAROON_43,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
SUS01,11_1007_BLACK_43,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
AHS01,32_1154_MAROON_39,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
MAS01,16_1042_ANTIC-GOLD_42,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
AHS01,31_1147_ANTIC-GOLD_44,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
AHS01,13_1021_BROWN_37,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
HYS01,23_1091_BLACK_37,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
HYS01,21_1077_MAROON_37,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
SUS01,33_1161_ROSE-GOLD_37,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
HYS01,23_1091_BROWN_37,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
HYS01,23_1091_BROWN_44,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
HYS01,25_1105_BLACK_37,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
KOS01,23_1091_BROWN_37,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
INS01,10_1000_WHITE_37,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
HYS01,31_1147_ANTIC-GOLD_44,0.23214285714285715,7.98,0.95,1.582,1.85,6,5,4.15,25.85
SUS01,25_1105_BROWN_38,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
MAS01,32_1154_MAROON_41,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
MAS01,33_1161_BLUE-NAVY_40,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
MUS01,10_1000_ROSE-GOLD_43,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
SUS01,26_1112_WHITE_38,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
SUS01,27_1119_WHITE_44,0.25,7.98,0.95,1.582,1.99,6,5,4.01,24.0
AHS01,15_1035_GREY_43,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
HYS01,30_1140_WHITE_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,33_1161_BLUE-NAVY_43,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,33_1161_BLUE-NAVY_38,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
MAS01,32_1154_MAROON_42,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
MAS01,32_1154_MAROON_40,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
MAS01,32_1154_MAROON_39,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
HYS01,31_1147_ANTIC-GOLD_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
KOS01,21_1077_BLUE-NAVY_42,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,21_1077_BLUE-NAVY_38,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,21_1077_BLUE-NAVY_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
KOS01,20_1070_ANTIC-GOLD_41,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
BES01,31_1147_MAROON_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
KOS01,23_1091_BROWN_38,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
HYS01,24_1098_MAROON_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
HYS01,24_1098_MAROON_43,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
INS01,24_1098_MAROON_39,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
INS01,23_1091_BLUE-NAVY_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
AHS01,31_1147_ANTIC-GOLD_43,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,16_1042_TAN_38,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
BHS01,25_1105_BROWN_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
MUS01,20_1070_ANTIC-GOLD_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
AHS01,29_1133_BROWN_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
AHS01,32_1154_MAROON_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
AHS01,31_1147_MAROON_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
SUS01,11_1007_BLACK_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
INS01,24_1098_WHITE_40,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
INS01,24_1098_WHITE_39,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
INS01,24_1098_WHITE_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
COS01,31_1147_MAROON_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
COS01,31_1147_ANTIC-GOLD_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MUS01,24_1098_WHITE_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MUS01,24_1098_MAROON_38,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MUS01,24_1098_MAROON_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
MUS01,23_1091_BLACK_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MUS01,22_1084_NAVY_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
SUS01,10_1000_WHITE_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
COS01,29_1133_BROWN_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
SUS01,13_1021_BROWN_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
INS01,22_1084_NAVY_38,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
INS01,21_1077_BLUE-NAVY_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,17_1049_MAROON_42,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
MUS01,17_1049_MAROON_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
INS01,20_1070_ANTIC-GOLD_41,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
COS01,29_1133_BROWN_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
INS01,25_1105_BLACK_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
INS01,25_1105_BLACK_38,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
PUS01,32_1154_MAROON_38,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
BHS01,23_1091_BLACK_43,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BHS01,22_1084_NAVY_38,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
MAS01,14_1028_WHITE_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
COS01,33_1161_BLUE-NAVY_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
COS01,31_1147_WHITE_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BHS01,28_1126_ROSE-GOLD_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
CHS01,24_1098_MAROON_38,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
CHS01,23_1091_BROWN_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
CHS01,23_1091_BROWN_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
MAS01,17_1049_MAROON_43,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,21_1077_BLUE-NAVY_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
AHS01,25_1105_MAROON_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,14_1028_ROSE-GOLD_39,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
PUS01,31_1147_MAROON_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
AHS01,33_1161_BLUE-NAVY_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
INS01,27_1119_ANTIC-GOLD_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
INS01,25_1105_MAROON_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
INS01,25_1105_BROWN_43,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
PUS01,31_1147_ANTIC-GOLD_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
PUS01,30_1140_WHITE_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
BHS01,21_1077_MAROON_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
MAS01,14_1028_NAVY_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
MAS01,14_1028_NAVY_38,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
MAS01,13_1021_WHITE_38,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,12_1014_BROWN_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
MAS01,12_1014_ANTIC-GOLD_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
MAS01,11_1007_BLACK_43,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,13_1021_BROWN_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
MAS01,13_1021_BROWN_38,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
BHS01,20_1070_ANTIC-GOLD_38,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
PUS01,30_1140_WHITE_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
BES01,11_1007_BLACK_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
COS01,24_1098_MAROON_38,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
INS01,31_1147_ANTIC-GOLD_38,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
SUS01,16_1042_BLUE-NAVY_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
HYS01,10_1000_WHITE_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
SUS01,16_1042_ANTIC-GOLD_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,18_1056_BLACK_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
BHS01,31_1147_WHITE_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
INS01,20_1070_ANTIC-GOLD_38,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
INS01,18_1056_GREY_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
COS01,33_1161_BLUE-NAVY_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
INS01,29_1133_BROWN_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,10_1000_BROWN_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
COS01,24_1098_WHITE_40,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
CHS01,30_1140_WHITE_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BHS01,17_1049_BROWN_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
BHS01,16_1042_TAN_43,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BHS01,17_1049_MAROON_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
BHS01,17_1049_MAROON_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BES01,11_1007_TAN_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
PUS01,27_1119_WHITE_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BES01,15_1035_GREY_41,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
BES01,13_1021_WHITE_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
PUS01,25_1105_BROWN_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
COS01,23_1091_BLUE-NAVY_41,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,10_1000_WHITE_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
PUS01,25_1105_BLACK_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MUS01,32_1154_MAROON_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MUS01,30_1140_WHITE_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,33_1161_BLUE-NAVY_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
KOS01,33_1161_BLUE-NAVY_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
CHS01,32_1154_MAROON_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
AHS01,20_1070_ANTIC-GOLD_38,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
AHS01,20_1070_ANTIC-GOLD_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
SUS01,17_1049_MAROON_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
BHS01,33_1161_ROSE-GOLD_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
BHS01,33_1161_ROSE-GOLD_42,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BHS01,33_1161_ROSE-GOLD_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
MAS01,24_1098_MAROON_40,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
INS01,17_1049_BLACK_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
SUS01,16_1042_TAN_38,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
AHS01,23_1091_BLUE-NAVY_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
BHS01,15_1035_GREY_39,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
KOS01,31_1147_WHITE_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
KOS01,31_1147_WHITE_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,31_1147_WHITE_38,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
BES01,16_1042_ANTIC-GOLD_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,13_1021_BROWN_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
COS01,23_1091_BROWN_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
BES01,17_1049_BROWN_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
SUS01,20_1070_ANTIC-GOLD_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
INS01,13_1021_BROWN_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
INS01,14_1028_ROSE-GOLD_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
CHS01,10_1000_BROWN_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
MAS01,27_1119_WHITE_38,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,27_1119_WHITE_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
MAS01,24_1098_WHITE_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
CHS01,11_1007_TAN_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
CHS01,13_1021_WHITE_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
INS01,15_1035_GREY_40,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
INS01,15_1035_GREY_39,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BES01,17_1049_BLACK_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
PUS01,10_1000_ROSE-GOLD_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
CHS01,33_1161_ROSE-GOLD_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
KOS01,28_1126_BLUE-NAVY_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BHS01,16_1042_BLUE-NAVY_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
PUS01,23_1091_BLUE-NAVY_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
PUS01,22_1084_NAVY_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
KOS01,13_1021_WHITE_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,15_1035_GREY_42,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
BES01,21_1077_BLUE-NAVY_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BES01,19_1063_MAROON_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BHS01,11_1007_BLACK_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,28_1126_BLUE-NAVY_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
COS01,11_1007_BLACK_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
COS01,11_1007_BLACK_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
COS01,11_1007_BLACK_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
COS01,10_1000_WHITE_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
COS01,10_1000_WHITE_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
COS01,17_1049_BROWN_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
SUS01,24_1098_MAROON_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
AHS01,19_1063_MAROON_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
MUS01,13_1021_BROWN_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
CHS01,23_1091_BLACK_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
CHS01,23_1091_BLACK_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,28_1126_BLUE-NAVY_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
MAS01,27_1119_WHITE_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
CHS01,21_1077_BLUE-NAVY_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
CHS01,21_1077_BLUE-NAVY_43,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
CHS01,19_1063_MAROON_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
INS01,11_1007_TAN_44,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
SUS01,23_1091_BLUE-NAVY_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
COS01,18_1056_BLACK_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
COS01,18_1056_ANTIC-GOLD_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
KOS01,16_1042_ANTIC-GOLD_43,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
KOS01,16_1042_ANTIC-GOLD_38,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,17_1049_BROWN_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
KOS01,17_1049_BLACK_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
KOS01,17_1049_BLACK_38,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,17_1049_BLACK_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
BES01,33_1161_ROSE-GOLD_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
BES01,33_1161_BLUE-NAVY_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
KOS01,27_1119_ANTIC-GOLD_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
KOS01,25_1105_BROWN_38,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
SUS01,25_1105_BLACK_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
CHS01,16_1042_ANTIC-GOLD_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
MAS01,31_1147_ANTIC-GOLD_42,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
INS01,11_1007_TAN_38,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
INS01,11_1007_BLACK_43,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
PUS01,11_1007_TAN_43,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
KOS01,16_1042_TAN_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
BES01,23_1091_BLUE-NAVY_44,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
BES01,23_1091_BLUE-NAVY_37,0.19642857142857142,7.98,0.95,1.582,1.57,5,4,3.4299999999999997,25.45
BES01,24_1098_WHITE_44,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
COS01,16_1042_ANTIC-GOLD_37,0.21428571428571427,7.98,0.95,1.582,1.71,5,4,3.29,23.33
BES01,24_1098_WHITE_37,0.17857142857142858,7.98,0.95,1.582,1.42,5,4,3.58,28.0
